over,ball,current_score,wickets,balls_remaining,runs_last_5_overs,final_score
11,2,80,0,52,23,147
11,3,80,0,51,23,147
11,4,81,0,50,24,147
11,5,82,0,49,25,147
11,6,82,0,48,24,147
12,1,83,0,47,25,147
12,2,83,0,46,24,147
12,3,87,0,45,24,147
12,4,88,0,44,24,147
12,5,89,0,43,24,147
12,6,90,0,42,25,147
13,1,92,0,41,26,147
13,2,93,0,40,26,147
13,3,93,0,39,26,147
13,4,95,0,38,27,147
13,5,95,0,37,26,147
13,6,96,0,36,27,147
14,1,97,0,35,27,147
14,2,98,0,34,27,147
14,3,99,0,33,27,147
14,4,99,0,32,27,147
14,5,99,0,31,27,147
14,6,100,0,30,28,147
15,1,100,0,29,22,147
15,2,101,0,28,22,147
15,3,101,0,27,22,147
15,4,101,0,26,22,147
15,5,102,0,25,23,147
15,6,102,0,24,23,147
16,1,102,0,23,23,147
16,2,108,0,22,28,147
16,3,108,0,21,28,147
16,4,110,0,20,29,147
16,5,111,0,19,29,147
16,6,111,0,18,29,147
17,1,113,0,17,30,147
17,2,114,0,16,31,147
17,3,114,0,15,27,147
17,4,117,0,14,29,147
17,5,121,0,13,32,147
17,6,125,0,12,35,147
17,7,129,0,11,37,147
18,1,130,0,10,37,147
18,2,132,0,9,39,147
18,3,134,0,8,39,147
18,4,134,0,7,39,147
18,5,135,0,6,39,147
18,6,135,0,5,38,147
19,1,136,0,4,38,147
19,2,140,0,3,41,147
19,3,144,0,2,45,147
19,4,145,0,1,46,147
19,5,145,0,0,45,147
19,6,147,0,-1,47,147
0,1,0,0,119,0,197
0,2,3,0,118,3,197
0,3,3,0,117,3,197
0,4,7,0,116,7,197
0,5,7,0,115,7,197
0,6,8,0,114,8,197
1,1,8,0,113,8,197
1,2,14,0,112,14,197
1,3,15,0,111,15,197
1,4,15,0,110,15,197
1,5,17,0,109,17,197
1,6,21,0,108,21,197
2,1,21,0,107,21,197
2,2,21,0,106,21,197
2,3,22,0,105,22,197
2,4,23,0,104,23,197
2,5,24,0,103,24,197
2,6,25,0,102,25,197
3,1,26,0,101,26,197
3,2,32,0,100,32,197
3,3,32,0,99,32,197
3,4,38,0,98,38,197
3,5,39,0,97,39,197
3,6,40,0,96,40,197
3,7,44,0,95,44,197
4,1,45,0,94,45,197
4,2,45,0,93,45,197
4,3,49,0,92,49,197
4,4,53,0,91,53,197
4,5,54,0,90,54,197
4,6,55,0,89,55,197
5,1,56,0,88,53,197
5,2,56,0,87,53,197
5,3,57,0,86,50,197
5,4,63,0,85,56,197
5,5,64,0,84,56,197
5,6,65,0,83,57,197
5,7,65,0,82,51,197
6,1,65,0,81,50,197
6,2,69,0,80,54,197
6,3,70,0,79,53,197
6,4,70,0,78,49,197
6,5,70,0,77,49,197
6,6,70,0,76,49,197
7,1,72,0,75,50,197
7,2,74,0,74,51,197
7,3,74,0,73,50,197
7,4,75,0,72,50,197
7,5,75,0,71,49,197
7,6,75,0,70,43,197
8,1,76,0,69,44,197
8,2,80,0,68,42,197
8,3,80,0,67,41,197
8,4,81,0,66,41,197
8,5,81,0,65,37,197
8,6,82,0,64,37,197
9,1,83,0,63,38,197
9,2,84,0,62,35,197
9,3,88,0,61,35,197
9,4,89,0,60,35,197
9,5,90,0,59,35,197
9,6,90,0,58,34,197
10,1,92,0,57,36,197
10,2,93,0,56,36,197
10,3,97,0,55,34,197
10,4,98,0,54,34,197
10,5,99,0,53,34,197
10,6,100,0,52,35,197
11,1,100,0,51,35,197
11,2,106,0,50,37,197
11,3,107,0,49,37,197
11,4,113,0,48,43,197
11,5,113,0,47,43,197
11,6,114,0,46,44,197
12,1,115,0,45,43,197
12,2,116,0,44,42,197
12,3,116,0,43,42,197
12,4,120,0,42,45,197
12,5,121,0,41,46,197
12,6,121,0,40,46,197
13,1,127,0,39,51,197
13,2,127,0,38,47,197
13,3,130,0,37,50,197
13,4,134,0,36,53,197
13,5,134,0,35,53,197
13,6,136,0,34,54,197
13,7,137,0,33,54,197
14,1,139,0,32,55,197
14,2,141,0,31,53,197
14,3,145,0,30,56,197
14,4,151,0,29,61,197
14,5,151,0,28,61,197
14,6,155,0,27,63,197
15,1,156,0,26,63,197
15,2,158,0,25,61,197
15,3,159,0,24,61,197
15,4,160,0,23,61,197
15,5,162,0,22,62,197
15,6,163,0,21,63,197
16,1,164,0,20,58,197
16,2,165,0,19,58,197
16,3,166,0,18,53,197
16,4,167,0,17,54,197
16,5,171,0,16,57,197
16,6,173,0,15,58,197
17,1,175,0,14,59,197
17,2,175,0,13,59,197
17,3,178,0,12,58,197
17,4,178,0,11,57,197
17,5,178,0,10,57,197
17,6,179,0,9,52,197
17,7,180,0,8,53,197
18,1,182,0,7,52,197
18,2,186,0,6,52,197
18,3,186,0,5,52,197
18,4,186,0,4,50,197
18,5,187,0,3,50,197
18,6,188,0,2,49,197
19,1,189,0,1,48,197
19,2,190,0,0,45,197
19,3,192,0,-1,41,197
19,4,196,0,-2,45,197
19,5,196,0,-3,41,197
19,6,197,0,-4,41,197
0,1,0,0,119,0,135
0,2,0,0,118,0,135
0,3,4,0,117,4,135
0,4,4,0,116,4,135
0,5,4,0,115,4,135
0,6,4,0,114,4,135
1,1,4,0,113,4,135
1,2,4,0,112,4,135
1,3,5,0,111,5,135
1,4,5,0,110,5,135
1,5,5,0,109,5,135
1,6,5,0,108,5,135
2,1,5,0,107,5,135
2,2,7,0,106,7,135
2,3,11,0,105,11,135
2,4,12,0,104,12,135
2,5,12,0,103,12,135
2,6,16,0,102,16,135
3,1,16,0,101,16,135
3,2,16,0,100,16,135
3,3,16,0,99,16,135
3,4,20,0,98,20,135
3,5,20,0,97,20,135
3,6,21,0,96,21,135
4,1,25,0,95,25,135
4,2,26,0,94,26,135
4,3,26,0,93,26,135
4,4,26,0,92,26,135
4,5,26,0,91,26,135
4,6,26,0,90,26,135
5,1,27,0,89,27,135
5,2,28,0,88,28,135
5,3,32,0,87,28,135
5,4,34,0,86,30,135
5,5,36,0,85,32,135
5,6,37,0,84,33,135
6,1,38,0,83,34,135
6,2,39,0,82,35,135
6,3,39,0,81,34,135
6,4,39,0,80,34,135
6,5,39,0,79,34,135
6,6,39,0,78,34,135
7,1,40,0,77,35,135
7,2,40,0,76,33,135
7,3,41,0,75,30,135
7,4,45,0,74,33,135
7,5,45,0,73,33,135
7,6,45,0,72,29,135
8,1,49,0,71,33,135
8,2,51,0,70,35,135
8,3,57,0,69,41,135
8,4,57,0,68,37,135
8,5,58,0,67,38,135
8,6,59,0,66,38,135
9,1,60,0,65,35,135
9,2,61,0,64,35,135
9,3,62,0,63,36,135
9,4,62,0,62,36,135
9,5,62,0,61,36,135
9,6,62,0,60,36,135
10,1,62,0,59,35,135
10,2,63,0,58,35,135
10,3,64,0,57,32,135
10,4,64,0,56,30,135
10,5,64,0,55,28,135
10,6,64,0,54,27,135
11,1,64,0,53,26,135
11,2,68,0,52,29,135
11,3,69,0,51,30,135
11,4,69,0,50,30,135
11,5,70,0,49,31,135
11,6,71,0,48,32,135
12,1,72,0,47,32,135
12,2,73,0,46,33,135
12,3,74,0,45,33,135
12,4,75,0,44,30,135
12,5,75,0,43,30,135
12,6,76,0,42,31,135
13,1,76,0,41,27,135
13,2,77,0,40,26,135
13,3,78,0,39,21,135
13,4,79,0,38,22,135
13,5,80,0,37,22,135
13,6,81,0,36,22,135
13,7,83,0,35,23,135
14,1,83,0,34,22,135
14,2,84,0,33,22,135
14,3,85,0,32,23,135
14,4,86,0,31,24,135
14,5,86,0,30,24,135
14,6,87,0,29,25,135
15,1,87,0,28,24,135
15,2,87,0,27,23,135
15,3,87,0,26,23,135
15,4,88,0,25,24,135
15,5,92,0,24,28,135
15,6,92,0,23,28,135
16,1,92,0,22,24,135
16,2,98,0,21,29,135
16,3,98,0,20,29,135
16,4,104,0,19,34,135
16,5,105,0,18,34,135
16,6,106,0,17,34,135
17,1,107,0,16,34,135
17,2,109,0,15,35,135
17,3,110,0,14,35,135
17,4,111,0,13,36,135
17,5,112,0,12,36,135
17,6,112,0,11,36,135
18,1,113,0,10,36,135
18,2,114,0,9,36,135
18,3,118,0,8,39,135
18,4,120,0,7,40,135
18,5,121,0,6,40,135
18,6,125,0,5,42,135
19,1,131,0,4,48,135
19,2,132,0,3,48,135
19,3,133,0,2,48,135
19,4,135,0,1,49,135
19,5,135,0,0,49,135
19,6,135,0,-1,48,135
0,1,0,0,119,0,148
0,2,4,0,118,4,148
0,3,4,0,117,4,148
0,4,4,0,116,4,148
0,5,8,0,115,8,148
0,6,8,0,114,8,148
1,1,8,0,113,8,148
1,2,8,0,112,8,148
1,3,8,0,111,8,148
1,4,8,0,110,8,148
1,5,10,0,109,10,148
1,6,10,0,108,10,148
1,7,16,0,107,16,148
2,1,17,0,106,17,148
2,2,17,0,105,17,148
2,3,17,0,104,17,148
2,4,18,0,103,18,148
2,5,18,0,102,18,148
2,6,19,0,101,19,148
2,7,20,0,100,20,148
3,1,20,0,99,20,148
3,2,20,0,98,20,148
3,3,21,0,97,21,148
3,4,22,0,96,22,148
3,5,26,0,95,26,148
3,6,30,0,94,30,148
4,1,31,0,93,31,148
4,2,35,0,92,35,148
4,3,36,0,91,36,148
4,4,40,0,90,40,148
4,5,41,0,89,41,148
4,6,41,0,88,37,148
5,1,45,0,87,41,148
5,2,47,0,86,43,148
5,3,48,0,85,40,148
5,4,50,0,84,42,148
5,5,51,0,83,43,148
5,6,51,0,82,43,148
6,1,52,0,81,44,148
6,2,53,0,80,45,148
6,3,59,0,79,49,148
6,4,60,0,78,50,148
6,5,61,0,77,45,148
6,6,62,0,76,45,148
7,1,66,0,75,49,148
7,2,67,0,74,50,148
7,3,68,0,73,50,148
7,4,69,0,72,51,148
7,5,69,0,71,50,148
7,6,70,0,70,50,148
8,1,71,0,69,51,148
8,2,72,0,68,52,148
8,3,73,0,67,52,148
8,4,74,0,66,52,148
8,5,74,0,65,48,148
8,6,75,0,64,45,148
8,7,76,0,63,45,148
9,1,76,0,62,41,148
9,2,77,0,61,41,148
9,3,77,0,60,37,148
9,4,78,0,59,37,148
9,5,79,0,58,38,148
9,6,80,0,57,35,148
10,1,81,0,56,34,148
10,2,81,0,55,33,148
10,3,82,0,54,32,148
10,4,83,0,53,32,148
10,5,84,0,52,33,148
10,6,84,0,51,32,148
11,1,85,0,50,32,148
11,2,86,0,49,27,148
11,3,87,0,48,27,148
11,4,87,0,47,26,148
11,5,87,0,46,25,148
11,6,88,0,45,22,148
12,1,88,0,44,21,148
12,2,88,0,43,20,148
12,3,88,0,42,19,148
12,4,88,0,41,19,148
12,5,89,0,40,19,148
12,6,90,0,39,19,148
13,1,96,0,38,24,148
13,2,97,0,37,24,148
13,3,98,0,36,24,148
13,4,98,0,35,24,148
13,5,99,0,34,24,148
13,6,100,0,33,24,148
14,1,104,0,32,28,148
14,2,110,0,31,33,148
14,3,111,0,30,34,148
14,4,112,0,29,34,148
14,5,113,0,28,34,148
14,6,113,0,27,33,148
15,1,114,0,26,33,148
15,2,120,0,25,39,148
15,3,120,0,24,38,148
15,4,121,0,23,38,148
15,5,122,0,22,38,148
15,6,124,0,21,40,148
16,1,124,0,20,39,148
16,2,125,0,19,39,148
16,3,125,0,18,38,148
16,4,126,0,17,39,148
16,5,126,0,16,39,148
16,6,132,0,15,44,148
17,1,133,0,14,45,148
17,2,133,0,13,45,148
17,3,134,0,12,46,148
17,4,134,0,11,46,148
17,5,134,0,10,45,148
17,6,134,0,9,44,148
17,7,135,0,8,39,148
17,8,136,0,7,39,148
18,1,137,0,6,39,148
18,2,138,0,5,40,148
18,3,138,0,4,39,148
18,4,138,0,3,38,148
18,5,139,0,2,35,148
18,6,140,0,1,30,148
19,1,144,0,0,33,148
19,2,144,0,-1,32,148
19,3,145,0,-2,32,148
19,4,146,0,-3,33,148
19,5,147,0,-4,33,148
19,6,148,0,-5,28,148
0,1,2,0,119,2,188
0,2,2,0,118,2,188
0,3,2,0,117,2,188
0,4,2,0,116,2,188
0,5,2,0,115,2,188
0,6,2,0,114,2,188
1,1,2,0,113,2,188
1,2,3,0,112,3,188
1,3,3,0,111,3,188
1,4,3,0,110,3,188
1,5,3,0,109,3,188
1,6,3,0,108,3,188
2,1,3,0,107,3,188
2,2,4,0,106,4,188
2,3,5,0,105,5,188
2,4,7,0,104,7,188
2,5,13,0,103,13,188
2,6,14,0,102,14,188
3,1,14,0,101,14,188
3,2,15,0,100,15,188
3,3,16,0,99,16,188
3,4,16,0,98,16,188
3,5,16,0,97,16,188
3,6,20,0,96,20,188
4,1,20,0,95,20,188
4,2,21,0,94,21,188
4,3,25,0,93,25,188
4,4,25,0,92,25,188
4,5,31,0,91,31,188
4,6,35,0,90,35,188
5,1,39,0,89,37,188
5,2,45,0,88,43,188
5,3,46,0,87,44,188
5,4,46,0,86,44,188
5,5,46,0,85,44,188
5,6,46,0,84,44,188
6,1,46,0,83,44,188
6,2,48,0,82,45,188
6,3,50,0,81,47,188
6,4,51,0,80,48,188
6,5,51,0,79,48,188
6,6,57,0,78,54,188
7,1,58,0,77,55,188
7,2,58,0,76,54,188
7,3,60,0,75,55,188
7,4,61,0,74,54,188
7,5,62,0,73,49,188
7,6,62,0,72,48,188
8,1,63,0,71,49,188
8,2,64,0,70,49,188
8,3,65,0,69,49,188
8,4,69,0,68,53,188
8,5,70,0,67,54,188
8,6,70,0,66,50,188
9,1,70,0,65,50,188
9,2,70,0,64,49,188
9,3,70,0,63,45,188
9,4,71,0,62,46,188
9,5,71,0,61,40,188
9,6,71,0,60,36,188
10,1,75,0,59,36,188
10,2,76,0,58,31,188
10,3,77,0,57,31,188
10,4,77,0,56,31,188
10,5,77,0,55,31,188
10,6,77,0,54,31,188
11,1,78,0,53,32,188
11,2,84,0,52,36,188
11,3,84,0,51,34,188
11,4,85,0,50,34,188
11,5,86,0,49,35,188
11,6,86,0,48,29,188
12,1,86,0,47,28,188
12,2,87,0,46,29,188
12,3,91,0,45,31,188
12,4,93,0,44,32,188
12,5,94,0,43,32,188
12,6,95,0,42,33,188
13,1,99,0,41,36,188
13,2,99,0,40,35,188
13,3,100,0,39,35,188
13,4,101,0,38,32,188
13,5,102,0,37,32,188
13,6,108,0,36,38,188
14,1,109,0,35,39,188
14,2,110,0,34,40,188
14,3,111,0,33,41,188
14,4,112,0,32,41,188
14,5,118,0,31,47,188
14,6,118,0,30,47,188
15,1,119,0,29,44,188
15,2,121,0,28,45,188
15,3,125,0,27,48,188
15,4,126,0,26,49,188
15,5,127,0,25,50,188
15,6,131,0,24,54,188
15,7,132,0,23,54,188
16,1,133,0,22,49,188
16,2,138,0,21,54,188
16,3,140,0,20,55,188
16,4,142,0,19,56,188
16,5,143,0,18,57,188
16,6,147,0,17,61,188
16,7,148,0,16,61,188
17,1,149,0,15,58,188
17,2,150,0,14,57,188
17,3,156,0,13,62,188
17,4,157,0,12,62,188
17,5,158,0,11,59,188
17,6,159,0,10,60,188
17,7,165,0,9,65,188
18,1,165,0,8,64,188
18,2,166,0,7,64,188
18,3,167,0,6,59,188
18,4,168,0,5,59,188
18,5,172,0,4,62,188
18,6,173,0,3,62,188
19,1,174,0,2,62,188
19,2,180,0,1,62,188
19,3,186,0,0,68,188
19,4,186,0,-1,67,188
19,5,186,0,-2,65,188
19,6,188,0,-3,63,188
0,1,0,0,119,0,105
0,2,0,0,118,0,105
0,3,1,0,117,1,105
0,4,2,0,116,2,105
0,5,3,0,115,3,105
0,6,3,0,114,3,105
1,1,5,0,113,5,105
1,2,5,0,112,5,105
1,3,5,0,111,5,105
1,4,6,0,110,6,105
1,5,6,0,109,6,105
1,6,9,0,108,9,105
2,1,9,0,107,9,105
2,2,9,0,106,9,105
2,3,9,0,105,9,105
2,4,9,0,104,9,105
2,5,10,0,103,10,105
2,6,10,0,102,10,105
3,1,11,0,101,11,105
3,2,13,0,100,13,105
3,3,13,0,99,13,105
3,4,13,0,98,13,105
3,5,14,0,97,14,105
3,6,16,0,96,16,105
4,1,17,0,95,17,105
4,2,17,0,94,17,105
4,3,18,0,93,18,105
4,4,22,0,92,22,105
4,5,24,0,91,24,105
4,6,25,0,90,25,105
5,1,26,0,89,26,105
5,2,27,0,88,27,105
5,3,27,0,87,26,105
5,4,27,0,86,25,105
5,5,31,0,85,28,105
5,6,32,0,84,29,105
6,1,33,0,83,28,105
6,2,34,0,82,29,105
6,3,36,0,81,31,105
6,4,37,0,80,31,105
6,5,38,0,79,32,105
6,6,38,0,78,29,105
7,1,39,0,77,30,105
7,2,40,0,76,31,105
7,3,41,0,75,32,105
7,4,41,0,74,32,105
7,5,41,0,73,31,105
7,6,41,0,72,31,105
7,7,43,0,71,32,105
7,8,43,0,70,30,105
8,1,45,0,69,32,105
8,2,45,0,68,32,105
8,3,45,0,67,31,105
8,4,45,0,66,29,105
8,5,45,0,65,28,105
8,6,46,0,64,29,105
8,7,47,0,63,29,105
9,1,48,0,62,26,105
9,2,48,0,61,24,105
9,3,48,0,60,23,105
9,4,49,0,59,23,105
9,5,49,0,58,22,105
9,6,50,0,57,23,105
9,7,50,0,56,23,105
10,1,51,0,55,20,105
10,2,52,0,54,20,105
10,3,52,0,53,19,105
10,4,53,0,52,19,105
10,5,53,0,51,17,105
10,6,54,0,50,17,105
10,7,54,0,49,16,105
11,1,54,0,48,16,105
11,2,56,0,47,17,105
11,3,57,0,46,17,105
11,4,57,0,45,16,105
11,5,57,0,44,16,105
11,6,57,0,43,16,105
12,1,58,0,42,17,105
12,2,58,0,41,15,105
12,3,59,0,40,16,105
12,4,59,0,39,14,105
12,5,60,0,38,15,105
12,6,60,0,37,15,105
13,1,61,0,36,16,105
13,2,63,0,35,18,105
13,3,66,0,34,20,105
13,4,67,0,33,20,105
13,5,68,0,32,20,105
13,6,68,0,31,20,105
13,7,69,0,30,21,105
14,1,70,0,29,21,105
14,2,70,0,28,21,105
14,3,71,0,27,21,105
14,4,71,0,26,21,105
14,5,72,0,25,21,105
14,6,74,0,24,22,105
14,7,74,0,23,22,105
15,1,74,0,22,21,105
15,2,77,0,21,24,105
15,3,81,0,20,27,105
15,4,82,0,19,28,105
15,5,83,0,18,29,105
15,6,84,0,17,28,105
16,1,85,0,16,28,105
16,2,86,0,15,29,105
16,3,87,0,14,30,105
16,4,88,0,13,31,105
16,5,88,0,12,30,105
16,6,89,0,11,31,105
17,1,91,0,10,32,105
17,2,92,0,9,33,105
17,3,93,0,8,33,105
17,4,94,0,7,34,105
17,5,95,0,6,34,105
17,6,96,0,5,33,105
18,1,97,0,4,31,105
18,2,98,0,3,31,105
18,3,99,0,2,31,105
18,4,99,0,1,31,105
18,5,99,0,0,30,105
18,6,99,0,-1,29,105
18,7,101,0,-2,31,105
18,8,101,0,-3,30,105
19,1,101,0,-4,30,105
19,2,101,0,-5,29,105
19,3,102,0,-6,28,105
19,4,103,0,-7,29,105
19,5,105,0,-8,31,105
19,6,105,0,-9,28,105
0,1,0,0,119,0,90
0,2,0,0,118,0,90
0,3,0,0,117,0,90
0,4,1,0,116,1,90
0,5,2,0,115,2,90
0,6,2,0,114,2,90
0,7,2,0,113,2,90
1,1,6,0,112,6,90
1,2,7,0,111,7,90
1,3,7,0,110,7,90
1,4,7,0,109,7,90
1,5,7,0,108,7,90
1,6,7,0,107,7,90
2,1,8,0,106,8,90
2,2,8,0,105,8,90
2,3,9,0,104,9,90
2,4,9,0,103,9,90
2,5,9,0,102,9,90
2,6,10,0,101,10,90
3,1,14,0,100,14,90
3,2,14,0,99,14,90
3,3,14,0,98,14,90
3,4,14,0,97,14,90
3,5,14,0,96,14,90
3,6,14,0,95,14,90
4,1,15,0,94,15,90
4,2,15,0,93,15,90
4,3,16,0,92,16,90
4,4,16,0,91,16,90
4,5,17,0,90,17,90
4,6,19,0,89,19,90
5,1,19,0,88,19,90
5,2,19,0,87,19,90
5,3,19,0,86,18,90
5,4,19,0,85,17,90
5,5,19,0,84,17,90
5,6,19,0,83,17,90
6,1,20,0,82,14,90
6,2,21,0,81,14,90
6,3,21,0,80,14,90
6,4,22,0,79,15,90
6,5,22,0,78,15,90
6,6,22,0,77,15,90
7,1,22,0,76,14,90
7,2,26,0,75,18,90
7,3,27,0,74,18,90
7,4,27,0,73,18,90
7,5,31,0,72,22,90
7,6,31,0,71,21,90
7,7,32,0,70,18,90
8,1,32,0,69,18,90
8,2,32,0,68,18,90
8,3,36,0,67,22,90
8,4,40,0,66,26,90
8,5,41,0,65,27,90
8,6,42,0,64,27,90
9,1,43,0,63,28,90
9,2,43,0,62,27,90
9,3,43,0,61,27,90
9,4,47,0,60,30,90
9,5,47,0,59,28,90
9,6,48,0,58,29,90
9,7,49,0,57,30,90
10,1,50,0,56,31,90
10,2,50,0,55,31,90
10,3,51,0,54,32,90
10,4,51,0,53,32,90
10,5,52,0,52,32,90
10,6,53,0,51,32,90
11,1,53,0,50,32,90
11,2,53,0,49,31,90
11,3,53,0,48,31,90
11,4,54,0,47,32,90
11,5,56,0,46,34,90
11,6,57,0,45,31,90
12,1,59,0,44,32,90
12,2,59,0,43,32,90
12,3,60,0,42,29,90
12,4,61,0,41,30,90
12,5,65,0,40,33,90
12,6,69,0,39,37,90
13,1,69,0,38,37,90
13,2,69,0,37,33,90
13,3,71,0,36,31,90
13,4,71,0,35,30,90
13,5,72,0,34,30,90
13,6,73,0,33,30,90
14,1,73,0,32,30,90
14,2,73,0,31,30,90
14,3,74,0,30,27,90
14,4,75,0,29,28,90
14,5,75,0,28,27,90
14,6,75,0,27,26,90
14,7,76,0,26,26,90
15,1,76,0,25,26,90
15,2,77,0,24,26,90
15,3,78,0,23,27,90
15,4,78,0,22,26,90
15,5,79,0,21,26,90
15,6,79,0,20,26,90
16,1,79,0,19,26,90
16,2,79,0,18,26,90
16,3,79,0,17,25,90
16,4,80,0,16,24,90
16,5,80,0,15,23,90
16,6,81,0,14,22,90
16,7,81,0,13,22,90
17,1,82,0,12,22,90
17,2,82,0,11,21,90
17,3,83,0,10,18,90
17,4,84,0,9,15,90
17,5,84,0,8,15,90
17,6,85,0,7,16,90
17,7,85,0,6,14,90
18,1,85,0,5,14,90
18,2,86,0,4,14,90
18,3,86,0,3,13,90
18,4,87,0,2,14,90
18,5,88,0,1,15,90
18,6,88,0,0,14,90
19,1,89,0,-1,14,90
19,2,89,0,-2,14,90
19,3,89,0,-3,14,90
19,4,89,0,-4,13,90
19,5,90,0,-5,14,90
19,6,90,0,-6,13,90
0,1,1,0,119,1,88
0,2,2,0,118,2,88
0,3,6,0,117,6,88
0,4,6,0,116,6,88
0,5,6,0,115,6,88
0,6,6,0,114,6,88
0,7,6,0,113,6,88
0,8,6,0,112,6,88
1,1,6,0,111,6,88
1,2,6,0,110,6,88
1,3,6,0,109,6,88
1,4,6,0,108,6,88
1,5,7,0,107,7,88
1,6,7,0,106,7,88
1,7,8,0,105,8,88
1,8,9,0,104,9,88
1,9,10,0,103,10,88
2,1,10,0,102,10,88
2,2,10,0,101,10,88
2,3,10,0,100,10,88
2,4,10,0,99,10,88
2,5,10,0,98,10,88
2,6,10,0,97,10,88
3,1,11,0,96,11,88
3,2,11,0,95,11,88
3,3,11,0,94,11,88
3,4,12,0,93,12,88
3,5,14,0,92,14,88
3,6,14,0,91,14,88
3,7,14,0,90,14,88
4,1,15,0,89,14,88
4,2,18,0,88,16,88
4,3,18,0,87,12,88
4,4,18,0,86,12,88
4,5,19,0,85,13,88
4,6,19,0,84,13,88
4,7,20,0,83,14,88
5,1,20,0,82,14,88
5,2,21,0,81,15,88
5,3,21,0,80,15,88
5,4,21,0,79,15,88
5,5,22,0,78,16,88
5,6,22,0,77,15,88
5,7,25,0,76,18,88
6,1,26,0,75,18,88
6,2,27,0,74,18,88
6,3,27,0,73,17,88
6,4,27,0,72,17,88
6,5,27,0,71,17,88
6,6,29,0,70,19,88
6,7,29,0,69,19,88
6,8,31,0,68,21,88
7,1,31,0,67,21,88
7,2,32,0,66,21,88
7,3,32,0,65,21,88
7,4,32,0,64,21,88
7,5,32,0,63,20,88
7,6,32,0,62,18,88
8,1,33,0,61,19,88
8,2,33,0,60,19,88
8,3,34,0,59,19,88
8,4,34,0,58,16,88
8,5,35,0,57,17,88
8,6,35,0,56,17,88
9,1,35,0,55,16,88
9,2,35,0,54,16,88
9,3,35,0,53,15,88
9,4,37,0,52,17,88
9,5,38,0,51,17,88
9,6,38,0,50,17,88
10,1,38,0,49,17,88
10,2,39,0,48,17,88
10,3,41,0,47,19,88
10,4,42,0,46,17,88
10,5,43,0,45,17,88
10,6,44,0,44,17,88
11,1,45,0,43,18,88
11,2,47,0,42,20,88
11,3,47,0,41,20,88
11,4,47,0,40,18,88
11,5,48,0,39,19,88
11,6,48,0,38,17,88
12,1,50,0,37,19,88
12,2,50,0,36,18,88
12,3,50,0,35,18,88
12,4,50,0,34,18,88
12,5,52,0,33,20,88
12,6,54,0,32,22,88
12,7,55,0,31,22,88
13,1,56,0,30,23,88
13,2,56,0,29,22,88
13,3,57,0,28,23,88
13,4,57,0,27,22,88
13,5,57,0,26,22,88
13,6,58,0,25,23,88
14,1,59,0,24,24,88
14,2,59,0,23,24,88
14,3,60,0,22,23,88
14,4,61,0,21,23,88
14,5,62,0,20,24,88
14,6,63,0,19,25,88
15,1,63,0,18,24,88
15,2,64,0,17,23,88
15,3,65,0,16,23,88
15,4,65,0,15,22,88
15,5,66,0,14,22,88
15,6,70,0,13,25,88
16,1,71,0,12,24,88
16,2,71,0,11,24,88
16,3,72,0,10,25,88
16,4,73,0,9,25,88
16,5,74,0,8,26,88
16,6,74,0,7,24,88
17,1,75,0,6,25,88
17,2,75,0,5,25,88
17,3,75,0,4,25,88
17,4,76,0,3,24,88
17,5,77,0,2,23,88
17,6,78,0,1,23,88
18,1,78,0,0,22,88
18,2,81,0,-1,25,88
18,3,82,0,-2,25,88
18,4,82,0,-3,25,88
18,5,83,0,-4,26,88
18,6,84,0,-5,26,88
19,1,84,0,-6,25,88
19,2,85,0,-7,26,88
19,3,87,0,-8,27,88
19,4,87,0,-9,26,88
19,5,87,0,-10,25,88
19,6,88,0,-11,25,88
0,1,4,0,119,4,110
0,2,5,0,118,5,110
0,3,5,0,117,5,110
0,4,5,0,116,5,110
0,5,5,0,115,5,110
0,6,5,0,114,5,110
0,7,6,0,113,6,110
1,1,6,0,112,6,110
1,2,8,0,111,8,110
1,3,8,0,110,8,110
1,4,9,0,109,9,110
1,5,10,0,108,10,110
1,6,10,0,107,10,110
2,1,10,0,106,10,110
2,2,10,0,105,10,110
2,3,12,0,104,12,110
2,4,12,0,103,12,110
2,5,13,0,102,13,110
2,6,14,0,101,14,110
2,7,17,0,100,17,110
3,1,17,0,99,17,110
3,2,17,0,98,17,110
3,3,21,0,97,21,110
3,4,21,0,96,21,110
3,5,23,0,95,23,110
3,6,23,0,94,23,110
4,1,23,0,93,23,110
4,2,27,0,92,27,110
4,3,27,0,91,27,110
4,4,29,0,90,29,110
4,5,29,0,89,25,110
4,6,30,0,88,25,110
5,1,30,0,87,25,110
5,2,31,0,86,26,110
5,3,32,0,85,27,110
5,4,32,0,84,27,110
5,5,33,0,83,27,110
5,6,33,0,82,27,110
6,1,34,0,81,26,110
6,2,34,0,80,26,110
6,3,36,0,79,27,110
6,4,36,0,78,26,110
6,5,36,0,77,26,110
6,6,36,0,76,26,110
7,1,36,0,75,26,110
7,2,36,0,74,24,110
7,3,36,0,73,24,110
7,4,37,0,72,24,110
7,5,37,0,71,23,110
7,6,38,0,70,21,110
8,1,39,0,69,22,110
8,2,39,0,68,22,110
8,3,40,0,67,19,110
8,4,40,0,66,19,110
8,5,41,0,65,18,110
8,6,41,0,64,18,110
9,1,41,0,63,18,110
9,2,42,0,62,15,110
9,3,42,0,61,15,110
9,4,42,0,60,13,110
9,5,43,0,59,14,110
